6798seven;Digits found: ['6', '7']; Number;67
eightdgkcrphqsndn7fivevkstrsprktqdrdxqslmjtz;Digits found: ['8', '5']; Number;85
2njqktntzjtwo7;Digits found: ['2', '7']; Number;27
four66;Digits found: ['4', '6']; Number;46
975eightnczdclht;Digits found: ['9', '8']; Number;98
twofour1mlbpb6d;Digits found: ['2', '6']; Number;26
ddleightwo64;Digits found: ['8', '4']; Number;84
2239gksfnlvtg1;Digits found: ['2', '1']; Number;21
jqrmqdkv1mhsjbqhhhjrvftwofour6;Digits found: ['1', '6']; Number;16
fjglfourone74nlxzmxfkbn3three;Digits found: ['4', '3']; Number;43
6pseven1;Digits found: ['6', '1']; Number;61
1nscmsconek3;Digits found: ['1', '3']; Number;13
r182nine23;Digits found: ['1', '3']; Number;13
rqvstbf5seven1;Digits found: ['5', '1']; Number;51
mmtrqgddjone2;Digits found: ['1', '2']; Number;12
n23fivelvprvxstrct5;Digits found: ['2', '5']; Number;25
loneightgmlqfl7nineqrtmzdbbjmnfivepqhgtmb;Digits found: ['1', '5']; Number;15
sixfivefourtwoone3;Digits found: ['6', '3']; Number;63
five39hjjcjktlcsixfive7eight;Digits found: ['5', '8']; Number;58
sixeightthree5three;Digits found: ['6', '3']; Number;63
5threeninebnbgxvnmfknp2dhbdb7nine;Digits found: ['5', '9']; Number;59
5cpljvtxtpbvzbdrdvsdgc23sixtwo;Digits found: ['5', '2']; Number;52
4fiverlflt549;Digits found: ['4', '9']; Number;49
two1onefoursixmzm;Digits found: ['2', '6']; Number;26
4eightjksktjdvxsckgllpzdvblssix;Digits found: ['4', '6']; Number;46
xsxkj81vkstvjjtm5sevenfive;Digits found: ['8', '5']; Number;85
8943qxpcfqpnqtwo;Digits found: ['8', '2']; Number;82
58qnrthreethree1eight5;Digits found: ['5', '5']; Number;55
6gqcfk;Digits found: ['6', '6']; Number;66
49lxnllkqrdgcxdrfv;Digits found: ['4', '9']; Number;49
94nine7six8nine;Digits found: ['9', '9']; Number;99
55six6dgshxnn;Digits found: ['5', '6']; Number;56
sixthreeeightfourbgnhsnjone1;Digits found: ['6', '1']; Number;61
nine3qmpnnzldoneddthreethree;Digits found: ['9', '3']; Number;93
14ljmrtmhmeight8;Digits found: ['1', '8']; Number;18
onetwo4eight31loneighttc;Digits found: ['1', '8']; Number;18
jnkg8lbjjvclcvmbseven3tdvnmrp;Digits found: ['8', '3']; Number;83
7qxklg;Digits found: ['7', '7']; Number;77
7dtwosixthree6;Digits found: ['7', '6']; Number;76
sevenfivesixsgltjpcnthree2;Digits found: ['7', '2']; Number;72
15rzct;Digits found: ['1', '5']; Number;15
tfn4ninevt74nine;Digits found: ['4', '9']; Number;49
1fiveseven68hztpthreexlbbgbqffvthree;Digits found: ['1', '3']; Number;13
svqjgxnmxlpfjc95;Digits found: ['9', '5']; Number;95
nine9bn3njvhp9eight2;Digits found: ['9', '2']; Number;92
92six1threeeightwot;Digits found: ['9', '2']; Number;92
sixfour2nine;Digits found: ['6', '9']; Number;69
nine1bstseven45snndcpmtbq;Digits found: ['9', '5']; Number;95
onesix4rkrglcvmvb;Digits found: ['1', '4']; Number;14
tjccltxqljfourcfbtcqtjd1;Digits found: ['4', '1']; Number;41
fourgqjb7sixeightseven6;Digits found: ['4', '6']; Number;46
6four99nine8dfjp2dhzsfgt;Digits found: ['6', '2']; Number;62
7kfgzrxgm7;Digits found: ['7', '7']; Number;77
3nn3;Digits found: ['3', '3']; Number;33
eightfzqvgrr1skhnqntgvv;Digits found: ['8', '1']; Number;81
8fmghkjzmrkpthcrk6eight9two1;Digits found: ['8', '1']; Number;81
qgvgggrmnine3rl9rnf;Digits found: ['9', '9']; Number;99
seven6jvjfkr;Digits found: ['7', '6']; Number;76
ninetwofourlsbdlmlnsixb9;Digits found: ['9', '9']; Number;99
khqtjbkpdvrdnine6three;Digits found: ['9', '3']; Number;93
pzninebmxq1onefourqtztvzlxf;Digits found: ['9', '4']; Number;94
seven1sixcjcbfv3ninenine;Digits found: ['7', '9']; Number;79
ngtsvjgmcg5mssqdgtsdrqff;Digits found: ['5', '5']; Number;55
1vshninetwolfbfhckb1vfkxv;Digits found: ['1', '1']; Number;11
1six3five;Digits found: ['1', '5']; Number;15
93hsvjggzqcgjbqjvpnine6;Digits found: ['9', '6']; Number;96
dtwo4onefpthree18;Digits found: ['2', '8']; Number;28
4fourfive;Digits found: ['4', '5']; Number;45
nnplsdmt962;Digits found: ['9', '2']; Number;92
five83rzgdpc322threesix;Digits found: ['5', '6']; Number;56
3hcqbfiveppvzvtcbjnvqjz;Digits found: ['3', '5']; Number;35
khh4one2sg;Digits found: ['4', '2']; Number;42
pdtltjqgqzfive8sixone9vhnzbvfnxz;Digits found: ['5', '9']; Number;59
xtrxkfive83three;Digits found: ['5', '3']; Number;53
three75kjjxsixfivefive5scjbbflf;Digits found: ['3', '5']; Number;35
ljfcdxktbnmvbspglnjfive483;Digits found: ['5', '3']; Number;53
eightonespmnrznpptmjvh68eight8;Digits found: ['8', '8']; Number;88
qznqkgvkhlssszmdlvjdjjtbgz2;Digits found: ['2', '2']; Number;22
6sixfourfbxrxfbv9hldlseven;Digits found: ['6', '7']; Number;67
3qzjrffxdthreeoneightbc;Digits found: ['3', '8']; Number;38
three4tfseven2sb;Digits found: ['3', '2']; Number;32
nine87rvkdgmpt;Digits found: ['9', '7']; Number;97
84threetwobjfzvncrkfour;Digits found: ['8', '4']; Number;84
eightsix9plxkppkgpzkfive;Digits found: ['8', '5']; Number;85
2eight4526;Digits found: ['2', '6']; Number;26
hdmqlgnphg1two11;Digits found: ['1', '1']; Number;11
ninekxlrjmmkm34sfvrdlb76lkbzprhnchrz;Digits found: ['9', '6']; Number;96
9one26txfggnctgfive;Digits found: ['9', '5']; Number;95
7pzrqmfivev;Digits found: ['7', '5']; Number;75
ddqknbqxnrxlcrhcmhmr5;Digits found: ['5', '5']; Number;55
eightsix121twohbtkjqljkprzdsmnv;Digits found: ['8', '2']; Number;82
7eight2twoqblcpqqfckfour1;Digits found: ['7', '1']; Number;71
cbnpcjljfninenine9;Digits found: ['9', '9']; Number;99
73eight3eightzfzjs;Digits found: ['7', '8']; Number;78
szfsgstdmtwo2sixjkgxrxbtpdbkt;Digits found: ['2', '6']; Number;26
one722;Digits found: ['1', '2']; Number;12
76eightrvs;Digits found: ['7', '8']; Number;78
five6two7rcss5eightone;Digits found: ['5', '1']; Number;51
9ckcnzponebnpjlznbrfxnkvfpsevenonebz3;Digits found: ['9', '3']; Number;93
sixninedbtpcrz148tzvbhxjk;Digits found: ['6', '8']; Number;68
5zlpdbxk72twotlp6qbkpvjx;Digits found: ['5', '6']; Number;56
3three4sjgfjzzone8xmeight;Digits found: ['3', '8']; Number;38
56tkmpbmsix5seven7;Digits found: ['5', '7']; Number;57
nineeighttqrntnvxrrbkpftwovclttztwo7two;Digits found: ['9', '2']; Number;92
bsxdzgxkcx5five6twoqlbqgjzbc;Digits found: ['5', '2']; Number;52
five22hhlpfiveeight8vrkjcstx6;Digits found: ['5', '6']; Number;56
2psmkkxflgfoursixhjmdxfccbxqb;Digits found: ['2', '6']; Number;26
25kljltwoneggk;Digits found: ['2', '1']; Number;21
3fhtjzffgfph8twozr;Digits found: ['3', '2']; Number;32
eightsevenfbzlr7rqfivefour;Digits found: ['8', '4']; Number;84
one3fourninerl49rlvgnmtlcp;Digits found: ['1', '9']; Number;19
vrzcnn79txgxf5five2cftclqsg8;Digits found: ['7', '8']; Number;78
kbbptjpbvvzcxrsix45prvjcq;Digits found: ['6', '5']; Number;65
one3ninefour2vcpdfkbnineeight;Digits found: ['1', '8']; Number;18
lx1;Digits found: ['1', '1']; Number;11
1oneqphkrtwojczlpmcjseven38oneightgm;Digits found: ['1', '8']; Number;18
xsnzjbzfmb685ninezmgzfkzvpzj5six;Digits found: ['6', '6']; Number;66
547six;Digits found: ['5', '6']; Number;56
21five6z9;Digits found: ['2', '9']; Number;29
5nqcsix1seven9;Digits found: ['5', '9']; Number;59
nine4fbfprrfivevdvjphcqkfourthree;Digits found: ['9', '3']; Number;93
9243five;Digits found: ['9', '5']; Number;95
84zmtwothree;Digits found: ['8', '3']; Number;83
5c;Digits found: ['5', '5']; Number;55
17three;Digits found: ['1', '3']; Number;13
5gvfxttjch74eight;Digits found: ['5', '8']; Number;58
ninegs7hxmgmrzsx;Digits found: ['9', '7']; Number;97
dzxzfknlk5ddgsbsh;Digits found: ['5', '5']; Number;55
475cbbqscvfive;Digits found: ['4', '5']; Number;45
twovjtkcxpxlvqhvgsqfzmthreecg1rctndlmm;Digits found: ['2', '1']; Number;21
nine7eight;Digits found: ['9', '8']; Number;98
eightoneninethreebccrmone9six;Digits found: ['8', '6']; Number;86
twohbjxlfxdd4462;Digits found: ['2', '2']; Number;22
2fivesixdrcmbksthree;Digits found: ['2', '3']; Number;23
24sevenk7;Digits found: ['2', '7']; Number;27
3sixsix28;Digits found: ['3', '8']; Number;38
four66vvjvqhhbhr4;Digits found: ['4', '4']; Number;44
seven4fourfourprhplxheightxkgvgghlseven4;Digits found: ['7', '4']; Number;74
ninegtsqsnk7fourzlmnv9;Digits found: ['9', '9']; Number;99
gpr3q5twoninebqnr6;Digits found: ['3', '6']; Number;36
rxhkdtwo8three2;Digits found: ['2', '2']; Number;22
jljtwonesevenkckbv9four;Digits found: ['2', '4']; Number;24
4scdjjmkpf33;Digits found: ['4', '3']; Number;43
vjfourzrlthreeseventbbzrm8n;Digits found: ['4', '8']; Number;48
two1fourxqlfqbhszveightrqcsprdonenine;Digits found: ['2', '9']; Number;29
mmppkfd745ninexfour;Digits found: ['7', '4']; Number;74
fxeightwo5tftddm8onexpeight;Digits found: ['8', '8']; Number;88
xdbmf415cq92dhmmc;Digits found: ['4', '2']; Number;42
nine3onedcvqdvhtqninepczfhhgbmzeight2;Digits found: ['9', '2']; Number;92
ffsix6seven5ninelg;Digits found: ['6', '9']; Number;69
xtzsnzlvvztq64zhkklcgjrfourlztxlbtgxn9qcx;Digits found: ['6', '9']; Number;69
six1nbqxmq2nxhtvrnrbsflzlztghfzjgfnhmeightone;Digits found: ['6', '1']; Number;61
558;Digits found: ['5', '8']; Number;58
xnhsbblmlp9sevensix;Digits found: ['9', '6']; Number;96
jz8eightonemrbchzmhrjcv;Digits found: ['8', '1']; Number;81
3twoktr;Digits found: ['3', '2']; Number;32
6fourtwosixthree;Digits found: ['6', '3']; Number;63
sixfivefour7;Digits found: ['6', '7']; Number;67
ljbx2nine63four;Digits found: ['2', '4']; Number;24
889g7sixtwoone7;Digits found: ['8', '7']; Number;87
four4one7cztqmheightwompd;Digits found: ['4', '2']; Number;42
ctqnhkqzxgtxrgfzvone45eightfbvjlgkc;Digits found: ['1', '8']; Number;18
8eight35two5;Digits found: ['8', '5']; Number;85
6pvzljrvseven5eight;Digits found: ['6', '8']; Number;68
7zhgjds1;Digits found: ['7', '1']; Number;71
mxv7dtbsbzfive;Digits found: ['7', '5']; Number;75
4sqhcsjb6;Digits found: ['4', '6']; Number;46
954threeoners;Digits found: ['9', '1']; Number;91
63three9zltqkmpbqqpd;Digits found: ['6', '9']; Number;69
6sjknine6phmcxrv1three;Digits found: ['6', '3']; Number;63
threeoneprqcmzrbjjvlvsf2;Digits found: ['3', '2']; Number;32
gbgfr2fivehsplpdnccxkfz;Digits found: ['2', '5']; Number;25
ninefnpxtgzhzvdnr7rftghqrhpv;Digits found: ['9', '7']; Number;97
seven2fourfive2;Digits found: ['7', '2']; Number;72
8sixeight;Digits found: ['8', '8']; Number;88
gcfjqqgbcdp33five42q;Digits found: ['3', '2']; Number;32
fourfourbkrj3fourfivevlpvqbkgvxcfnlnbs;Digits found: ['4', '5']; Number;45
tcgzqgqq77two;Digits found: ['7', '2']; Number;72
nvzgmddmhseven1zbdfjrt17;Digits found: ['7', '7']; Number;77
seven8fiveninethree48;Digits found: ['7', '8']; Number;78
7five8;Digits found: ['7', '8']; Number;78
nine3twoeightfgdkbtph;Digits found: ['9', '8']; Number;98
dzlblf4ninetwoqqj4onetvpbbfdcbvtwo;Digits found: ['4', '2']; Number;42
mcmbfvszjltlzdg7zxzzlrrvfbthreeninethreefdtsvclt;Digits found: ['7', '3']; Number;73
8mzcseventwoeight9kjchpd;Digits found: ['8', '9']; Number;89
sgpddvmkntwo9two;Digits found: ['2', '2']; Number;22
sevencgqkbcsh5;Digits found: ['7', '5']; Number;75
13nine723twofour;Digits found: ['1', '4']; Number;14
twodpdvppxntseventwooneseven1;Digits found: ['2', '1']; Number;21
9jjpxjpxdxxkqjseven;Digits found: ['9', '7']; Number;97
4seven1five;Digits found: ['4', '5']; Number;45
2nineckczklc5h;Digits found: ['2', '5']; Number;25
threekplnxmcjffhpfdhhhvsvsx62zrmbcpgj;Digits found: ['3', '2']; Number;32
35;Digits found: ['3', '5']; Number;35
8gthree;Digits found: ['8', '3']; Number;83
nineffourninethree6two8;Digits found: ['9', '8']; Number;98
1vsmthree67fourchzmone;Digits found: ['1', '1']; Number;11
bxnrzblqnv9xprtmvnfivevkdvqmvfhgxconezvzjlxgjhp;Digits found: ['9', '1']; Number;91
xtqsevenfive7fourmclszsmnqz5;Digits found: ['7', '5']; Number;75
vrxnrvfivegjlqrbdtkksz9;Digits found: ['5', '9']; Number;59
ninefszbsfnhbzzqhbkvxjfive7sixfive5q;Digits found: ['9', '5']; Number;95
eight38nklfskv3sb;Digits found: ['8', '3']; Number;83
5six4three;Digits found: ['5', '3']; Number;53
onezhpqfxgsz3stfsldzdhh;Digits found: ['1', '3']; Number;13
qdtwone72;Digits found: ['2', '2']; Number;22
fttvpkjsf8;Digits found: ['8', '8']; Number;88
8twodxeightbltlrvjjbs;Digits found: ['8', '8']; Number;88
sixninesixfourxzvf5;Digits found: ['6', '5']; Number;65
85twokqdh2skxgnnnnsevenzg;Digits found: ['8', '7']; Number;87
lsjqvnfive4eightjbjceight3;Digits found: ['5', '3']; Number;53
5eightnineglvjmdgjvt4;Digits found: ['5', '4']; Number;54
cfhxfnvnsixfour8twosixsixtwo;Digits found: ['6', '2']; Number;62
hmp27seveneightsix;Digits found: ['2', '6']; Number;26
5two6;Digits found: ['5', '6']; Number;56
d37sixeighteight;Digits found: ['3', '8']; Number;38
9fdbkdm86two;Digits found: ['9', '2']; Number;92
4threefbsjzzkthree723;Digits found: ['4', '3']; Number;43
dgzvfszqpkfpxmvqf7onethree;Digits found: ['7', '3']; Number;73
eight2fkskmljrg12kschgbrbtgmkbdzseven;Digits found: ['8', '7']; Number;87
5sbdhqrsftwoqlfqblrvgghbps6ln;Digits found: ['5', '6']; Number;56
2pkmljtwospqdnflmj;Digits found: ['2', '2']; Number;22
nine1eighthgccrfourseven9;Digits found: ['9', '9']; Number;99
eightjbptmtmmvsevenseven6fourfive;Digits found: ['8', '5']; Number;85
6threeseven6eightdsbpjzc9jsmtxdfour;Digits found: ['6', '4']; Number;64
4ninextnv;Digits found: ['4', '9']; Number;49
threeqjrdnfjlpnine55;Digits found: ['3', '5']; Number;35
1psdrj3g2msfsjktgkv61;Digits found: ['1', '1']; Number;11
sevenfive9xhdcthreenine9jctjthree;Digits found: ['7', '3']; Number;73
636;Digits found: ['6', '6']; Number;66
2threeseven;Digits found: ['2', '7']; Number;27
nnxzzcgrhcgtz4ttnfive;Digits found: ['4', '5']; Number;45
seven9sixone2fbbdfqtdfg;Digits found: ['7', '2']; Number;72
4jgdxjqtbqzprpjdbjc2fivethreeonexlgkxtsdmcrrh;Digits found: ['4', '1']; Number;41
4threepvzzhkmlmbhzhmtb;Digits found: ['4', '3']; Number;43
m5xgplrjqlztvg9;Digits found: ['5', '9']; Number;59
59s68ninerrhkrkxnzm;Digits found: ['5', '9']; Number;59
hknsnsf6;Digits found: ['6', '6']; Number;66
trgpkmkbtlslmpqtdxfourxjspnnmhdtg1nvfxpllcrrbzjrhrstn;Digits found: ['4', '1']; Number;41
92twoj7two4six;Digits found: ['9', '6']; Number;96
tseven377;Digits found: ['7', '7']; Number;77
p49five2;Digits found: ['4', '2']; Number;42
kpffiveeightcsbjz39;Digits found: ['5', '9']; Number;59
8sdmbrxbk;Digits found: ['8', '8']; Number;88
1vxknsvdqnsixkfsevenzqlr9;Digits found: ['1', '9']; Number;19
fiveznrsqthpbddfcpbvhhhjctp9;Digits found: ['5', '9']; Number;59
plbcxgkd4tmprsxn84hdrninetwo2;Digits found: ['4', '2']; Number;42
twoqzqxbkm23brhsppdnvksixtwok;Digits found: ['2', '2']; Number;22
8one5;Digits found: ['8', '5']; Number;85
six45tdxfmcr6;Digits found: ['6', '6']; Number;66
onesix4;Digits found: ['1', '4']; Number;14
fxrl57561ktxfsg;Digits found: ['5', '1']; Number;51
89nine54fiveeight;Digits found: ['8', '8']; Number;88
three62three5one;Digits found: ['3', '1']; Number;31
6mjqxh4scvddlls;Digits found: ['6', '4']; Number;64
nflfourzrrgpvftoneseven43;Digits found: ['4', '3']; Number;43
7sixtf;Digits found: ['7', '6']; Number;76
sixxhxkvgnbz3rbdnvgf;Digits found: ['6', '3']; Number;63
ckq745ninepqk;Digits found: ['7', '9']; Number;79
1snlkqn;Digits found: ['1', '1']; Number;11
ninetqvcllfvcfs62qtt6seven;Digits found: ['9', '7']; Number;97
59khlmz;Digits found: ['5', '9']; Number;59
eightdndsvdcqneight9twonenf;Digits found: ['8', '1']; Number;81
zgcnqqmlgsmfzqbkllvsknsevensix5;Digits found: ['7', '5']; Number;75
8qqxshjnnsp;Digits found: ['8', '8']; Number;88
xfvttdnxhz4sixsjkqhpfszn212three;Digits found: ['4', '3']; Number;43
fivelssnmckseven4ftqt;Digits found: ['5', '4']; Number;54
2qsqpjmcbtvxjgqhhk;Digits found: ['2', '2']; Number;22
tztwone749ninelncrmvthfourpgcbxzxvs;Digits found: ['2', '4']; Number;24
4threecgnjpthnsgxhxbffour8eightsvmjkg5;Digits found: ['4', '5']; Number;45
458sixseven6one1smkjk;Digits found: ['4', '1']; Number;41
seven4fourrgqffqthree7;Digits found: ['7', '7']; Number;77
jhpxqpspbsevenhpfnrpdvfoureight5nsbsfscjlzfive9;Digits found: ['7', '9']; Number;79
sldxjjnjt5dlhdtrmsixxlmgxhvpscqqthree74;Digits found: ['5', '4']; Number;54
8pvfhtpghtwo6;Digits found: ['8', '6']; Number;86
nfknjlfive8;Digits found: ['5', '8']; Number;58
eight7sevenseven9pdvhsevendzpxpghzr;Digits found: ['8', '7']; Number;87
9fgdrgsgdhtwo7238;Digits found: ['9', '8']; Number;98
8nfjgxpcbbmjrhh9765dnlbsfddhf;Digits found: ['8', '5']; Number;85
tkqfc7sixsixsixggqsevenzrjrxtrnh3;Digits found: ['7', '3']; Number;73
fivesix9zmxpjk;Digits found: ['5', '9']; Number;59
four1kvhvnhjcgz;Digits found: ['4', '1']; Number;41
one6sixthreenh4;Digits found: ['1', '4']; Number;14
onesixfourtzkjjlnine1kq8;Digits found: ['1', '8']; Number;18
1xkl;Digits found: ['1', '1']; Number;11
8six5zbonevbtbmvtjvlfive;Digits found: ['8', '5']; Number;85
zmggmrj9eight;Digits found: ['9', '8']; Number;98
5sixeight23;Digits found: ['5', '3']; Number;53
19twobshhmblpkp68;Digits found: ['1', '8']; Number;18
7fivethree22four9tghbrr2;Digits found: ['7', '2']; Number;72
gc3;Digits found: ['3', '3']; Number;33
6qdkjxgpseveneight1seven;Digits found: ['6', '7']; Number;67
7sevenfivegpllcnbvf3khjsqtwoner;Digits found: ['7', '1']; Number;71
3fivefive417;Digits found: ['3', '7']; Number;37
seventhreefthree96hbrjfxlkrninetwo;Digits found: ['7', '2']; Number;72
vhnlzrv4gbdldncbgqrfd5;Digits found: ['4', '5']; Number;45
gfjzvfchlzrnf8fivesixthreeninesevenrsfptjcrb;Digits found: ['8', '7']; Number;87
6nineninelllzx;Digits found: ['6', '9']; Number;69
sevenckthree1;Digits found: ['7', '1']; Number;71
8one77four8sixnsmbhbp;Digits found: ['8', '6']; Number;86
ltcfm386;Digits found: ['3', '6']; Number;36
bcncpxhhgbdtxh19kqkpffqx6;Digits found: ['1', '6']; Number;16
pr95;Digits found: ['9', '5']; Number;95
eightsix7gbtwofourvclrmgfvph4;Digits found: ['8', '4']; Number;84
four6bgzbcthree1kjhkvlh;Digits found: ['4', '1']; Number;41
lbffslczqninesevenr6z;Digits found: ['9', '6']; Number;96
three6lpjrgbfivexzfkprdf;Digits found: ['3', '5']; Number;35
31kmnnffourtwo7dkmmlrdsm;Digits found: ['3', '7']; Number;37
six7fivenbljxg6onesevenzmknhdfive;Digits found: ['6', '5']; Number;65
32five5sggfive;Digits found: ['3', '5']; Number;35
two4four;Digits found: ['2', '4']; Number;24
xlf4rtftmttzk4fhrcbxmxlsjzfour;Digits found: ['4', '4']; Number;44
fivecxrsccjsgdfpfdgpfsix3sevenqgntlgvds;Digits found: ['5', '7']; Number;57
pbdmldone1s;Digits found: ['1', '1']; Number;11
threekpzzth3fivernp;Digits found: ['3', '5']; Number;35
glglvsnineckckdblscv2one9two3;Digits found: ['9', '3']; Number;93
52cvnxlxqdoneone;Digits found: ['5', '1']; Number;51
kjdvcklltsttlncvgrfive9fkspxfhchml;Digits found: ['5', '9']; Number;59
sfxxlhkbhqnvskxd2five;Digits found: ['2', '5']; Number;25
three3ninevndkz2two;Digits found: ['3', '2']; Number;32
3two9six9sixfiveoneightf;Digits found: ['3', '8']; Number;38
36xq;Digits found: ['3', '6']; Number;36
twoeight76;Digits found: ['2', '6']; Number;26
3kfsr1tworhvpqn7zmrp3nine;Digits found: ['3', '9']; Number;39
tvvtqdcx8eight6three6fqsmnd6;Digits found: ['8', '6']; Number;86
3three7;Digits found: ['3', '7']; Number;37
2five3eight;Digits found: ['2', '8']; Number;28
tmzhzsninetjjpmqdrkh6seven8threenine;Digits found: ['9', '9']; Number;99
dsvnxx6;Digits found: ['6', '6']; Number;66
8xzllsdpvrjszlhlmrrsixfourninefzncn9pkgdtlb;Digits found: ['8', '9']; Number;89
four2eight4bdxhqxnjlfg3hkbkp;Digits found: ['4', '3']; Number;43
onehcnf9;Digits found: ['1', '9']; Number;19
twosixktskmcppzx4;Digits found: ['2', '4']; Number;24
xzeightwo1doneseven7sevensix1;Digits found: ['8', '1']; Number;81
fourgbdz85nine;Digits found: ['4', '9']; Number;49
21xrsphxlr711mjeight;Digits found: ['2', '8']; Number;28
one654four;Digits found: ['1', '4']; Number;14
six4sevenxl;Digits found: ['6', '7']; Number;67
